step,oracle_epsilon,victim_epsilon,avg_profit_oracle,avg_profit_victim,profit_asymmetry,avg_price_oracle,avg_price_victim,loss,dqn_loss,jepa_loss,regret_loss,total_loss,q_mean,q_max,entropy,avg_positive_regret,avg_regret_abs,avg_strategy_entropy,avg_value,lola_immediate_value,lola_future_value,lola_total_value,lola_entropy,model_lola_value,model_lola_value_std,model_lola_entropy,model_lola_immediate_value,model_lola_future_value,model_lola_total_value,model_lola_current_victim_entropy,model_lola_future_victim_entropy,rollout_lola_value_mean,rollout_lola_value_std,rollout_lola_entropy,rollout_lola_best_action_price,rollout_lola_first_step_profit,rollout_lola_future_profit,rollout_lola_victim_price_simulated,rollout_lola_oracle_price_simulated,victim_pred_accuracy
1000,0.9904905,0.9980046600087905,0.279948232981842,0.2795158444935223,0.00043238848831970246,1.697949984902516,1.6981715718153865,0.00858058781735599,0.007806945437565446,,0.007736424127593637,0.00858058781735599,0.27660313687349847,0.343206000045524,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000,0.9714905000000001,0.9940206147712892,0.2806596165014198,0.2785898614891339,0.0020697550122858958,1.6959084754046052,1.6988502589389682,0.007857874065637588,0.007210788084194064,,0.006470859797671437,0.007857874065637588,0.5821915797889232,0.6634679410159587,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3000,0.9524905000000001,0.9900524738848302,0.2806165749323554,0.2784933802905725,0.002123194641782902,1.6948786389958113,1.6976563505493105,0.008225342977792025,0.007640274496749044,,0.005850684780627489,0.008225342977792025,0.8740444893836975,0.9526024342179299,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4000,0.9334905,0.9861001738590744,0.2813354751669103,0.2774125039387727,0.003922971228137612,1.6926839566286653,1.6982054758537561,0.008118323467671872,0.00754145972430706,,0.005768637504428625,0.008118323467671872,1.162652760207653,1.2460799350738525,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5000,0.9144905000000001,0.9821636514571371,0.2816109148133546,0.27675096659664994,0.004859948216704652,1.690677562104538,1.6975080204717814,0.007672859802842141,0.007090393306687474,,0.005824664933606982,0.007672859802842141,1.4265490975379944,1.5073493320941924,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6000,0.8954905,0.9782428436945758,0.2823417219875846,0.27641204416018444,0.005929677827400156,1.6899298561662435,1.6973711928986013,0.008093869350850581,0.007519112007692457,,0.005747573688626289,0.008093869350850581,1.682237027645111,1.758978933095932,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7000,0.8764905000000001,0.974337687838383,0.2817339444548124,0.27595251363061835,0.005781430824194103,1.688476218836382,1.6960925254672765,0.008039550794288516,0.007463535003364086,,0.005760157922282815,0.008039550794288516,1.9334467897415162,2.006875864982605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8000,0.8574905,0.9704481214059815,0.2821217572808964,0.27385634448961355,0.00826541279128287,1.683370629057288,1.6949664259552955,0.007557022124528885,0.006980862634256482,,0.005761594513431192,0.007557022124528885,2.162237411856651,2.239529419660568,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9000,0.8384905,0.9665740821642254,0.2828565304061631,0.2743300332207,0.008526497185463085,1.6843096514102072,1.6955730664860458,0.007140176061540842,0.00656177082285285,,0.005784052446484566,0.007140176061540842,2.3768757574558257,2.4498130927085877,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10000,0.8194905,0.962715508128404,0.2827305551046738,0.27351446241606026,0.009216092688613571,1.6809816031102092,1.6934637488815933,0.007270080700516701,0.006695710116997361,,0.0057437060847878455,0.007270080700516701,2.5774067227840423,2.650920944929123,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
