alpha_0,alpha_1,benchmarks,beta_0,beta_1,condition,converged,delta_0,delta_1,detected_cycle_length,distance_to_monopoly_price,distance_to_nash_price,eval_periods,final_avg_price_oracle,final_avg_price_victim,final_avg_profit_oracle,final_avg_profit_victim,final_market_price_mean,final_profit_asymmetry,final_profit_gain_oracle,final_profit_gain_victim,m,market_config,max_periods,periods_to_convergence,seed,out_dir
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.10978460575268012,0.34226965323396885,100000,1.815196313265099,1.8151963132646065,0.3255088471586999,0.3275503768546671,1.8151963132648528,-0.0020415296959672147,0.8980765647913704,0.9154874454217291,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,9,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_9
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.20665337553737428,0.2454008834492747,100000,1.7377012974378705,1.6989537895224467,0.29298672445938073,0.3241359299272445,1.7183275434801586,-0.03114920546786376,0.6207165061636373,0.8863678455503763,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,10,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_10
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.16790586762480197,0.284148391361847,100000,1.8151963132630151,1.6989537895224467,0.26558338013632404,0.362510923288734,1.757075051392731,-0.09692754315240998,0.3870111832267036,1.2136432361202678,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,11,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_11
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.26477463740654605,0.18727962158010292,100000,1.6408325276558637,1.67958003556611,0.30533243760664724,0.27748354609694836,1.6602062816109868,0.02784889150969888,0.7260050740097546,0.488499968538605,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,12,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_12
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.23571400647228957,0.2163402525143594,100000,1.6989537895236666,1.6795800355668202,0.29313518354367823,0.30227461266230454,1.6892669125452433,-0.009139429118626308,0.6219826172568543,0.6999268713758905,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,13,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_13
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.20665337553569718,0.2454008834509518,100000,1.737701297437198,1.6989537895264735,0.2801187265819887,0.3207191603718447,1.7183275434818357,-0.040600433789856005,0.5109737111224725,0.8572284374937499,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,14,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_14
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.2066533755377029,0.24540088344894606,100000,1.7377012974365225,1.6989537895231375,0.28971570684550263,0.3094636991918437,1.71832754347983,-0.01974799234634106,0.5928201217380115,0.7612379204653943,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,15,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_15
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,7,0.1762067462434347,0.2758475127432143,100000,1.7487726228745546,1.7487757226736418,0.3126234786103596,0.29494603956572235,1.7487741727740982,0.017677439044637255,0.7881856265814108,0.6374262319644225,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,16,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_16
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.2260271294950862,0.22602712949156278,100000,1.6989537895224467,1.6989537895224467,0.30390135609904484,0.30390135609904484,1.6989537895224467,0.0,0.713800309440129,0.713800309440129,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,17,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_17
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.3228958992777895,0.12915835970885947,100000,1.660206281609674,1.5439637578698124,0.23174571469176627,0.30397367344360393,1.6020850197397434,-0.07222795875183766,0.09843171508132807,0.7144170570956296,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,18,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_18
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.18727962158101596,0.264774637405633,100000,1.7377012974365225,1.7377012974365114,0.3106248177613366,0.30791025483808876,1.737701297436517,0.002714562923247843,0.7711403464996903,0.7479896026659719,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,19,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_19
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.18727962158090872,0.26477463740574025,100000,1.6989537895224467,1.7764488053508016,0.34373683771726393,0.2800707849008614,1.7377012974366242,0.06366605281640253,1.053531255640776,0.5105648476663223,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,20,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_20
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,3,0.21311181015538105,0.23894244883126792,100000,1.7118687213883843,1.7118694963359193,0.3037272675177926,0.304673403519143,1.7118691088621518,-0.0009461360013504061,0.7123156210159153,0.7203846003759203,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,21,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_21
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.10978460575451776,0.3422696532321312,100000,1.8151963132630151,1.8151963132630151,0.3290413826718377,0.3290413826718377,1.8151963132630151,0.0,0.9282032655017446,0.9282032655017446,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,22,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_22
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,3,0.19373631256084423,0.25831794642580475,100000,1.7377024598623165,1.724786753051061,0.2974260931262521,0.30969960405799557,1.7312446064566887,-0.012273510931743448,0.6585769977772228,0.7632497998286015,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,23,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_23
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.22602712949376058,0.2260271294928884,100000,1.660206281609674,1.7377012974378705,0.3317062404419295,0.2718516079850308,1.6989537895237723,0.059854632456898704,0.9509301063719041,0.4404688268031386,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,24,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_24
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,3,0.15498938585954747,0.2970648731271015,100000,1.8022813814039202,1.7377016849120508,0.28170917552224334,0.34295775947825224,1.7699915331579854,-0.061248583956008906,0.5245376170025359,1.0468870034175841,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,25,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_25
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.3228958992747648,0.12915835971188416,100000,1.6214587737020123,1.582711265783524,0.26028180833492554,0.2849680835435254,1.602085019742768,-0.02468627520859984,0.34179752115273904,0.5523307265791164,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,26,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_26
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.2260271294950862,0.22602712949156278,100000,1.6989537895224467,1.6989537895224467,0.30390135609904484,0.30390135609904484,1.6989537895224467,0.0,0.713800309440129,0.713800309440129,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,27,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_27
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.18727962158100198,0.264774637405647,100000,1.7958225593069517,1.67958003556611,0.25859506725681486,0.3518375353794669,1.737701297436531,-0.09324246812265202,0.32741240217880513,1.122616843912085,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,28,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_28
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,3,0.2389424488310663,0.21311181015558267,100000,1.711870658762892,1.6602062816100411,0.2686050148153827,0.3147158649116751,1.6860384701864666,-0.0461108500962924,0.41278074259660413,0.8060302301631098,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,29,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_29
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.1485321136677007,0.3035221453189483,100000,1.7570750513927127,1.7958225593069517,0.3363891101944903,0.3045560837863697,1.7764488053498322,0.03183302640812058,0.9908672605707443,0.7193840565842055,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,30,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_30
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.18727962157966238,0.2647746374069866,100000,1.7377012974378705,1.7377012974378705,0.31388611020615,0.31388611020615,1.7377012974378705,0.0,0.7989537912756846,0.7989537912756846,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,31,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_31
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.17759274460140562,0.27446151438524335,100000,1.7570750513943842,1.7377012974378705,0.30761742031668976,0.3240976837905492,1.7473881744161273,-0.016480263473859447,0.7454922072537976,0.8860416690946091,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,32,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_32
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,3,0.16790683631070502,0.28414742267594395,100000,1.763532323586923,1.750615841826733,0.30735382719505755,0.3083485936897085,1.7570740827068279,-0.0009947664946509671,0.743244192745467,0.751727909993206,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,33,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_33
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.2260271294950862,0.22602712949156278,100000,1.6989537895224467,1.6989537895224467,0.30390135609904484,0.30390135609904484,1.6989537895224467,0.0,0.713800309440129,0.713800309440129,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,34,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_34
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.10978460575451776,0.3422696532321312,100000,1.8151963132630151,1.8151963132630151,0.3290413826718377,0.3290413826718377,1.8151963132630151,0.0,0.9282032655017446,0.9282032655017446,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,35,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_35
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.18727962157966238,0.2647746374069866,100000,1.7377012974378705,1.7377012974378705,0.31388611020615,0.31388611020615,1.7377012974378705,0.0,0.7989537912756846,0.7989537912756846,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,36,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_36
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.1291583597106245,0.32289589927602447,100000,1.8151963132630151,1.7764488053508016,0.30818703057962304,0.342749076301613,1.7958225593069084,-0.034562045721989954,0.7503500431762186,1.0451072801614358,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,37,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_37
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.17759274460208507,0.2744615143845639,100000,1.7570750513943842,1.7377012974365114,0.3063881089606208,0.3185942492455964,1.7473881744154478,-0.012206140284975575,0.7350082092397884,0.8391064508078284,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,38,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_38
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,2,0.13884523668874427,0.3132090222979047,100000,1.7958225593069517,1.7764488053506255,0.31485022262653134,0.3311122681334392,1.7861356823287886,-0.016262045506907852,0.8071760798363969,0.9458645023881406,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,39,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_39
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,3,0.21956966356233099,0.23248459542431799,100000,1.7118687213874966,1.6989537895229072,0.2962896044818777,0.30408435407763185,1.705411255455202,-0.007794749595754158,0.6488846243750387,0.7153609803268024,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,40,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_40
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.1291583597106245,0.32289589927602447,100000,1.8151963132630151,1.7764488053508016,0.30818703057962304,0.342749076301613,1.7958225593069084,-0.034562045721989954,0.7503500431762186,1.0451072801614358,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,41,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_41
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.1291583597106245,0.32289589927602447,100000,1.8151963132630151,1.7764488053508016,0.30818703057962304,0.342749076301613,1.7958225593069084,-0.034562045721989954,0.7503500431762186,1.0451072801614358,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,42,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_42
0.15,0.03,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,alpha_o0.15_v0.03,False,0.95,0.95,1,0.1291583597106245,0.32289589927602447,100000,1.7764488053508016,1.8151963132630151,0.342749076301613,0.30818703057962304,1.7958225593069084,0.034562045721989954,1.0451072801614358,0.7503500431762186,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",10000000,10000000,43,C:\Users\я\Documents\RLpricewars\results\long_matrix_10m_plus\block2_tabular_heterogeneity_10m_100seeds\alpha_o0.15_v0.03\seed_43
