step,oracle_epsilon,victim_epsilon,avg_profit_oracle,avg_profit_victim,profit_asymmetry,avg_price_oracle,avg_price_victim,loss,dqn_loss,jepa_loss,regret_loss,total_loss,q_mean,q_max,entropy,avg_positive_regret,avg_regret_abs,avg_strategy_entropy,avg_value,lola_immediate_value,lola_future_value,lola_total_value,lola_entropy,model_lola_value,model_lola_value_std,model_lola_entropy,model_lola_immediate_value,model_lola_future_value,model_lola_total_value,model_lola_current_victim_entropy,model_lola_future_victim_entropy,rollout_lola_value_mean,rollout_lola_value_std,rollout_lola_entropy,rollout_lola_best_action_price,rollout_lola_first_step_profit,rollout_lola_future_profit,rollout_lola_victim_price_simulated,rollout_lola_oracle_price_simulated,victim_pred_accuracy
1000,0.9904905,0.9980046600087905,0.2958448988528689,0.2510485280562425,0.044796370796626434,1.6335395163651556,1.6992528698090463,0.0,,,,0.0,0.0,0.0,2.4650822072029115,,,,,,,,,,,,,,,,,1.3857821584939958,0.04293018271774054,2.4650822072029115,1.5940206888336688,0.27979860693216324,1.1059835551977157,1.6987291501760482,1.6059598922729492,0.07
2000,0.9714905000000001,0.9940206147712892,0.29593043731420765,0.2507566060790559,0.045173831235151736,1.632660432158038,1.6988024297989905,0.0,,,,0.0,0.0,0.0,2.4650865073204042,,,,,,,,,,,,,,,,,1.3848786247968674,0.042938339162617925,2.4650865073204042,1.5935623786132782,0.2795909779965878,1.10528764629364,1.6982509734630584,1.6059598922729492,0.072734375
3000,0.9524905000000001,0.9900524738848302,0.2955378517832141,0.25086012804112395,0.04467772374209016,1.632964963387698,1.698422219697386,0.0,,,,0.0,0.0,0.0,2.4651917164325714,,,,,,,,,,,,,,,,,1.3840000767707825,0.042922992646694184,2.4651917164325714,1.5930810617040843,0.2793819685280323,1.1046181037425995,1.6977914292812348,1.6059598922729492,0.074171875
4000,0.9334905,0.9861001738590744,0.29472232253907715,0.2513398664048873,0.04338245613418985,1.6325151289459319,1.6960901041552425,0.0,,,,0.0,0.0,0.0,2.4650097954273225,,,,,,,,,,,,,,,,,1.3830865833759307,0.042942366804927586,2.4650097954273225,1.5936768047567458,0.2791515938639641,1.1039349879026412,1.6973094830513,1.6059598922729492,0.0805625
5000,0.9144905000000001,0.9821636514571371,0.29538994885282593,0.2513353812410496,0.04405456761177629,1.633660602113232,1.6982181896734982,0.0,,,,0.0,0.0,0.0,2.464350101709366,,,,,,,,,,,,,,,,,1.3821981815099715,0.042983342941850425,2.464350101709366,1.592933942263946,0.278925642490387,1.1032725391387939,1.6968484802246093,1.6059598922729492,0.08178125
6000,0.8954905,0.9782428436945758,0.2946362080144463,0.25133498329203574,0.043301224722410554,1.632855986053124,1.6964921093806624,0.0,,,,0.0,0.0,0.0,2.4652637054920197,,,,,,,,,,,,,,,,,1.3812065078020095,0.04293837920576334,2.4652637054920197,1.592410245358944,0.27871606379747393,1.1024904466867447,1.6963242847919464,1.6059598922729492,0.085734375
7000,0.8764905000000001,0.974337687838383,0.2940758765983628,0.25211871655238793,0.04195716004597489,1.6333397245500236,1.6948986178357155,0.0,,,,0.0,0.0,0.0,2.465032212972641,,,,,,,,,,,,,,,,,1.3804174343347548,0.042970420397818086,2.465032212972641,1.5924387005474419,0.2785365071296692,1.1018809263706206,1.6959098844528198,1.6059598922729492,0.090046875
8000,0.8574905,0.9704481214059815,0.29438852665189186,0.25156351348920725,0.042825013162684625,1.6327076556384563,1.6956099978797137,0.0,,,,0.0,0.0,0.0,2.4651723663806915,,,,,,,,,,,,,,,,,1.3795167739391327,0.04296701086312532,2.4651723663806915,1.5917103684991598,0.27833120000362394,1.1011855758428573,1.6954382783174515,1.6059598922729492,0.09371875
9000,0.8384905,0.9665740821642254,0.29395123071502893,0.25185468619142193,0.04209654452360701,1.6326440854575486,1.6945716856513173,0.0,,,,0.0,0.0,0.0,2.4655337672233584,,,,,,,,,,,,,,,,,1.3785669801235199,0.042939886819571255,2.4655337672233584,1.5920373005867003,0.2780966881811619,1.1004702870845795,1.6949435387849807,1.6059598922729492,0.098140625
10000,0.8194905,0.962715508128404,0.29351464369741737,0.25260350677010135,0.04091113692731597,1.6337810827419161,1.6938445641584694,0.0,,,,0.0,0.0,0.0,2.4652564599514006,,,,,,,,,,,,,,,,,1.3776818056106568,0.04294642857089639,2.4652564599514006,1.591655879953876,0.27787299537658694,1.0998088037967682,1.6944801416397095,1.6059598922729492,0.102984375
11000,0.8004904999999999,0.9588723375612509,0.29432691966334823,0.25122745662240775,0.043099463040940464,1.6316027462743223,1.6950675325337798,0.0,,,,0.0,0.0,0.0,2.465192997455597,,,,,,,,,,,,,,,,,1.376761529803276,0.042990277007222175,2.465192997455597,1.5914681965839117,0.2776467632949352,1.0991147627830506,1.6940027359724046,1.6059598922729492,0.104125
12000,0.7814904999999999,0.9550445089719546,0.2939946959206136,0.2517579175083665,0.04223677841224708,1.6317353354617954,1.6939692830629647,0.0,,,,0.0,0.0,0.0,2.465213197469711,,,,,,,,,,,,,,,,,1.375884087562561,0.042945452500134706,2.465213197469711,1.591410680865869,0.2774604307413101,1.0984236587285996,1.6935383123159409,1.6059598922729492,0.108671875
13000,0.7624905,0.951231961115176,0.2932405332317576,0.25202550759597214,0.04121502563578543,1.6319230185151101,1.6929097808040678,0.0,,,,0.0,0.0,0.0,2.4650532100200655,,,,,,,,,,,,,,,,,1.3750563585758209,0.04297616311907768,2.4650532100200655,1.5906974843665957,0.2772507899105549,1.097805566906929,1.693106400847435,1.6059598922729492,0.1105625
14000,0.7434904999999999,0.9474346329900684,0.29329790455801413,0.25174311484780626,0.041554789710207846,1.6310851034522056,1.6923782135099172,0.0,,,,0.0,0.0,0.0,2.4656732881069185,,,,,,,,,,,,,,,,,1.3741171746253966,0.04293142625689506,2.4656732881069185,1.59045289058052,0.27704675009846685,1.0970704263448716,1.6926134594678879,1.6059598922729492,0.1131875
15000,0.7244905,0.9436524638393006,0.2930313429256203,0.2525121931900503,0.040519149735569956,1.6324194712620228,1.6923673157431185,0.0,,,,0.0,0.0,0.0,2.465631012678146,,,,,,,,,,,,,,,,,1.3732382982969285,0.04293279090896249,2.465631012678146,1.5902573369815947,0.2768439699709415,1.096394331216812,1.6921552822589874,1.6059598922729492,0.1195
16000,0.7054905,0.9398853931480853,0.29292835628136527,0.25237877329671754,0.04054958298464771,1.631869135433808,1.6919471474513412,0.0,,,,0.0,0.0,0.0,2.465215856552124,,,,,,,,,,,,,,,,,1.3723447678089142,0.04296349988505244,2.465215856552124,1.5902058754861355,0.2766392809152603,1.0957054860591888,1.6916892597675324,1.6059598922729492,0.122671875
17000,0.6864905,0.9361333606432114,0.29276203938922846,0.25281406110792887,0.03994797828129958,1.6327016013432294,1.6915481692180037,0.0,,,,0.0,0.0,0.0,2.465662357568741,,,,,,,,,,,,,,,,,1.3714730774164199,0.04297150740772486,2.465662357568741,1.5906193838119507,0.2764274808168411,1.0950455930233,1.6912341527938843,1.6059598922729492,0.124125
18000,0.6674905,0.9323963062920787,0.2928547148378566,0.2519771942545194,0.04087752058333717,1.6308253742214291,1.691441613499075,0.0,,,,0.0,0.0,0.0,2.4655759768486023,,,,,,,,,,,,,,,,,1.370578557252884,0.04300640930980444,2.4655759768486023,1.5901701549850404,0.2762104635536671,1.09436809527874,1.6907678433656692,1.6059598922729492,0.13021875
19000,0.6484905,0.9286741703017377,0.29199812673893755,0.253048853292712,0.03894927344622556,1.632315337035805,1.6900939269233495,0.0,,,,0.0,0.0,0.0,2.4662039287090303,,,,,,,,,,,,,,,,,1.3697192188501357,0.04297469943389297,2.4662039287090303,1.590323934281245,0.2759788155257702,1.0937404030561446,1.690317896604538,1.6059598922729492,0.1351875
20000,0.6294905000000001,0.9249668931179333,0.29211510746029673,0.25229643708246297,0.03981867037783377,1.6305456658061594,1.6898971621971577,0.0,,,,0.0,0.0,0.0,2.4659326350688935,,,,,,,,,,,,,,,,,1.3688020411729813,0.043002960354089736,2.4659326350688935,1.5902252492308617,0.2758004259169102,1.0930016181468964,1.6898435339927673,1.6059598922729492,0.136890625
21000,0.6104905,0.9212744154241513,0.2920457152461167,0.2526348827275215,0.03941083251859527,1.6315833724532276,1.6903209630716591,0.0,,,,0.0,0.0,0.0,2.4656979835033415,,,,,,,,,,,,,,,,,1.367891976594925,0.04301308038458228,2.4656979835033415,1.5893522195331753,0.27555974984169007,1.0923322286605834,1.6893722789287566,1.6059598922729492,0.140234375
22000,0.5914905,0.9175966781406701,0.29157801674061923,0.25253277363674714,0.03904524310387205,1.6306994449198247,1.688914549993351,0.0,,,,0.0,0.0,0.0,2.4658948173522948,,,,,,,,,,,,,,,,,1.3670615447759629,0.04299819184094667,2.4658948173522948,1.5895707795303315,0.27538090565800666,1.0916806395053864,1.688932870388031,1.6059598922729492,0.142703125
23000,0.5724905000000001,0.9139336224236146,0.29116350822441744,0.2527565895371372,0.038406918687280266,1.6304330557528883,1.68779632098414,0.0,,,,0.0,0.0,0.0,2.4660409824848175,,,,,,,,,,,,,,,,,1.3663052275180816,0.04303257526829839,2.4660409824848175,1.5885548682622612,0.2752056787908077,1.0910995506048202,1.688535582304001,1.6059598922729492,0.149328125
24000,0.5534905,0.910285189664015,0.2914133174177259,0.25287487931968644,0.03853843809803948,1.630765436867252,1.688237679315731,0.0,,,,0.0,0.0,0.0,2.465245625734329,,,,,,,,,,,,,,,,,1.3656598999500276,0.04305501849576831,2.465245625734329,1.5885155153740198,0.275009116768837,1.0906507802009582,1.6881908382177353,1.6059598922729492,0.152546875
25000,0.5344905,0.9066513214868696,0.29062218257971106,0.2531081762149697,0.037514006364741365,1.630599549010396,1.6864528723265975,0.0,,,,0.0,0.0,0.0,2.465673083782196,,,,,,,,,,,,,,,,,1.3647253291606902,0.0430812024064362,2.465673083782196,1.5889023848827928,0.27479076537489894,1.0899345601797104,1.687707363843918,1.6059598922729492,0.154734375
26000,0.5154905,0.9030319597502098,0.29086369869846385,0.2533035190224182,0.03756017967604566,1.630664935199544,1.6867362133748829,0.0,,,,0.0,0.0,0.0,2.4656188428401946,,,,,,,,,,,,,,,,,1.3635698808431624,0.043100807048380374,2.4656188428401946,1.5887346809655427,0.27455601552128794,1.089013862848282,1.6871150405406952,1.6059598922729492,0.15771875
27000,0.4964905,0.8994270465441707,0.2910524788108887,0.2528847016715445,0.03816777713934425,1.6304203418325633,1.6876140865273774,0.0,,,,0.0,0.0,0.0,2.4657555565834044,,,,,,,,,,,,,,,,,1.3627997007369994,0.04306742896512151,2.4657555565834044,1.588622676540166,0.27438709524273874,1.0884126076698304,1.686711085677147,1.6059598922729492,0.159265625
28000,0.4774905,0.8958365241900641,0.29075090468884446,0.25298759948078076,0.03776330520806368,1.63008917148225,1.6864940415993332,0.0,,,,0.0,0.0,0.0,2.4659138886928558,,,,,,,,,,,,,,,,,1.3616323101520538,0.04309501467272639,2.4659138886928558,1.587913717970252,0.27416373080015183,1.0874685800075532,1.6861168600320815,1.6059598922729492,0.163515625
29000,0.4584905,0.8922603352394556,0.2904977072851034,0.25299155223439446,0.037506155050708916,1.6297434713225811,1.6860466285943985,0.0,,,,0.0,0.0,0.0,2.465610263347626,,,,,,,,,,,,,,,,,1.360691462635994,0.04312058132886887,2.465610263347626,1.5877048445530235,0.2739467234611511,1.0867447345256804,1.6856363530158998,1.6059598922729492,0.168390625
30000,0.4394905,0.888698422473246,0.2903632413226878,0.2532439913394628,0.037119249983225015,1.6298833256233483,1.68541698195599,0.0,,,,0.0,0.0,0.0,2.465372338294983,,,,,,,,,,,,,,,,,1.3599542813301086,0.043141118735075,2.465372338294983,1.5875795208103956,0.27376221120357513,1.0861920692920686,1.6852501318454742,1.6059598922729492,0.17225
31000,0.4204905,0.8851507289007549,0.2897229565996677,0.25313832285080573,0.036584633748861964,1.629554577216506,1.684372615383938,0.0,,,,0.0,0.0,0.0,2.4657514379024508,,,,,,,,,,,,,,,,,1.3587145413160324,0.04312824198976159,2.4657514379024508,1.5874336122497916,0.2735319097340107,1.0851826330423355,1.6846236525774,1.6059598922729492,0.17478125
32000,0.4014905,0.8816171977588092,0.29002595151425337,0.25347931374830657,0.0365466377659468,1.6304627217967063,1.685351595306769,0.0,,,,0.0,0.0,0.0,2.465587238073349,,,,,,,,,,,,,,,,,1.3576751815080643,0.04314660942181945,2.465587238073349,1.5871950729824602,0.27330364617705344,1.0843715343475342,1.6840936045646668,1.6059598922729492,0.176703125
33000,0.3824905,0.8780977725108359,0.2894564974873792,0.2539630265876185,0.03549347089976072,1.630378567107022,1.6834438861515373,0.0,,,,0.0,0.0,0.0,2.4656852149963377,,,,,,,,,,,,,,,,,1.356928768157959,0.04317417150363326,2.4656852149963377,1.5864425235278905,0.2731077511012554,1.0838210175037384,1.683699253797531,1.6059598922729492,0.18090625
34000,0.3634905,0.8745923968459551,0.28932450574077667,0.25333276013867,0.035991745602106676,1.6294686059392989,1.683267706207931,0.0,,,,0.0,0.0,0.0,2.4654274339675903,,,,,,,,,,,,,,,,,1.3559350192546844,0.043215299181640146,2.4654274339675903,1.5867864077109843,0.2728937402963638,1.0830412752628327,1.6831931582689286,1.6059598922729492,0.183578125
35000,0.3444905,0.871101014678082,0.2895600140638417,0.25345960406865925,0.036100409995182416,1.6291549936085938,1.683360336555168,0.0,,,,0.0,0.0,0.0,2.465924339771271,,,,,,,,,,,,,,,,,1.3552675179243088,0.04318974706158042,2.465924339771271,1.5866023572124541,0.2727146071493626,1.0825529133081435,1.6828383414745332,1.6059598922729492,0.18828125
36000,0.3254905,0.8676235701450273,0.2887186706745997,0.254250633378746,0.034468037295853717,1.6302925960682333,1.6819188083726913,0.0,,,,0.0,0.0,0.0,2.4660067512989046,,,,,,,,,,,,,,,,,1.3541957859992981,0.04320497963950038,2.4660067512989046,1.5866108330711723,0.2724683285355568,1.0817274597883224,1.6822948892116547,1.6059598922729492,0.191140625
37000,0.3064905,0.8641600076076043,0.28878925362986047,0.25400099172315094,0.03478826190670952,1.6296871662866323,1.682002963202074,0.0,,,,0.0,0.0,0.0,2.46552081656456,,,,,,,,,,,,,,,,,1.3531431818008424,0.043224624279886485,2.46552081656456,1.585873419554904,0.27223113986849784,1.0809120479822159,1.681758985042572,1.6059598922729492,0.191390625
38000,0.2874905,0.8607102716487381,0.28832877617736813,0.2541455852960935,0.03418319088127464,1.6299475010465831,1.6810348806604742,0.0,,,,0.0,0.0,0.0,2.4658595509529113,,,,,,,,,,,,,,,,,1.3524114934206009,0.04323448299989104,2.4658595509529113,1.5863377842139452,0.2720859290957451,1.0803255628347397,1.6813737856149673,1.6059598922729492,0.19809375
39000,0.2684905,0.8572743070725806,0.2886740188051481,0.25380565659271087,0.03486836221243721,1.6295249114055186,1.681827388640493,0.0,,,,0.0,0.0,0.0,2.4650989921092985,,,,,,,,,,,,,,,,,1.3517158621549605,0.043352919299155475,2.4650989921092985,1.585788659127429,0.27187506088614466,1.0798408045768737,1.681012775540352,1.6059598922729492,0.197890625
40000,0.24949050000000006,0.8538520589036245,0.28882306992367374,0.2538579540455248,0.034965115878148934,1.6295860595889389,1.6820005415901542,0.0,,,,0.0,0.0,0.0,2.465623284339905,,,,,,,,,,,,,,,,,1.3510501689910888,0.04329815174639225,2.465623284339905,1.5851087617725135,0.2716384444236755,1.0794117296934127,1.6806652138233185,1.6059598922729492,0.202828125
41000,0.23049050000000004,0.8504434723858263,0.28781895704753696,0.2544090336052468,0.033409923442290164,1.6298118844218552,1.679925733314827,0.0,,,,0.0,0.0,0.0,2.4657124302387237,,,,,,,,,,,,,,,,,1.3497621402740478,0.043345413468778134,2.4657124302387237,1.5852128953300417,0.27142568698525427,1.0783364535570146,1.6800153642892837,1.6059598922729492,0.207734375
42000,0.21149050000000005,0.8470484929817292,0.2880617971721804,0.25383267814852295,0.034229119023657405,1.6289709426686168,1.6805408502500505,0.0,,,,0.0,0.0,0.0,2.4648088698387145,,,,,,,,,,,,,,,,,1.3483342111110688,0.04342640021070838,2.4648088698387145,1.5855107670929283,0.2712668074965477,1.0770674023628235,1.6792951970100403,1.6059598922729492,0.208984375
43000,0.19249050000000006,0.8436670663715902,0.2877063360878965,0.2544895267751999,0.03321680931269657,1.6300401318985969,1.6801297632418573,0.0,,,,0.0,0.0,0.0,2.4652111730575563,,,,,,,,,,,,,,,,,1.3476950935125351,0.04340071491524577,2.4652111730575563,1.585445985890925,0.2709982316493988,1.0766968673467636,1.6789608482122422,1.6059598922729492,0.212765625
44000,0.17349050000000002,0.8402991384525115,0.28714473157923204,0.2545678928316338,0.03257683874759823,1.6299856430944055,1.6788311161696912,0.0,,,,0.0,0.0,0.0,2.4652086098194124,,,,,,,,,,,,,,,,,1.3466288826465607,0.04344715141132474,2.4652086098194124,1.5850052332766353,0.2708058734536171,1.0758230117559433,1.678419224858284,1.6059598922729492,0.214734375
45000,0.15449050000000006,0.8369446553375742,0.287337765295757,0.2546025150171481,0.03273525027860887,1.6298827201612294,1.678915876308456,0.0,,,,0.0,0.0,0.0,2.4652441680431365,,,,,,,,,,,,,,,,,1.3456389099359511,0.04349800757318735,2.4652441680431365,1.585116632193327,0.27055590409040453,1.075083008170128,1.6779164035320282,1.6059598922729492,0.21709375
46000,0.13549050000000004,0.8336035633549772,0.28687886032578536,0.25462661186617336,0.03225224845961202,1.6289618609584868,1.6774113832022994,0.0,,,,0.0,0.0,0.0,2.465093373298645,,,,,,,,,,,,,,,,,1.34512146794796,0.04348405272886157,2.465093373298645,1.5853297434560956,0.2704282523691654,1.074693216919899,1.6776352126598357,1.6059598922729492,0.225203125
47000,0.11649050000000004,0.8302758090471772,0.28674214429350103,0.2545729208324337,0.032169223461067306,1.6289788134656846,1.6773133035656065,0.0,,,,0.0,0.0,0.0,2.464231958150864,,,,,,,,,,,,,,,,,1.3442118625640869,0.04357926479354501,2.464231958150864,1.5845705345440655,0.2702036632299423,1.0740081914663315,1.6771776570081711,1.6059598922729492,0.226265625
48000,0.09749050000000004,0.826961339170035,0.28688975004595707,0.2545774992776569,0.032312250768300146,1.6289582288190723,1.6771837414782493,0.0,,,,0.0,0.0,0.0,2.4652023401260377,,,,,,,,,,,,,,,,,1.3432423315048219,0.0435220133215189,2.4652023401260377,1.5845808267481625,0.2699469130337238,1.0732954134941102,1.6766812527179717,1.6055024169683456,0.231109375
49000,0.07849050000000005,0.8236601006919612,0.28617158481362276,0.2550246548674768,0.031146929946145974,1.6297047236617654,1.6763918392900377,0.0,,,,0.0,0.0,0.0,2.4658959031105043,,,,,,,,,,,,,,,,,1.3422956165075302,0.04352461738884449,2.4658959031105043,1.5838997182082384,0.2697651872932911,1.0725304296016693,1.676192041516304,1.6054323052167891,0.230375
50000,0.05949050000000004,0.8203720407930698,0.2865514639080502,0.254274365031044,0.03227709887700621,1.6281639049630612,1.6765565163306893,0.0,,,,0.0,0.0,0.0,2.466143173456192,,,,,,,,,,,,,,,,,1.341310991883278,0.04347086161375046,2.466143173456192,1.5841739781573414,0.2694653867781162,1.071845603942871,1.6756975170373916,1.6053835742473603,0.234140625
51000,0.050000000000000044,0.8170971068643323,0.28631821551709435,0.25469114106311463,0.031627074453979734,1.6287233217209578,1.6759601676817983,0.0,,,,0.0,0.0,0.0,2.4667834372520447,,,,,,,,,,,,,,,,,1.340013151526451,0.04346205703169107,2.4667834372520447,1.5840571301616728,0.26927900275588035,1.0707341520786284,1.6750431201457978,1.6041037666797637,0.236734375
52000,0.050000000000000044,0.8138352465067362,0.2858822727369843,0.2550905640774872,0.03079170865949709,1.6294649732951074,1.6756332355532795,0.0,,,,0.0,0.0,0.0,2.467193707227707,,,,,,,,,,,,,,,,,1.3396325566768645,0.04340990050137043,2.467193707227707,1.5834904477540404,0.2691177802085876,1.07051478099823,1.6748218052387238,1.6020230660438537,0.24084375
53000,0.050000000000000044,0.810586407530446,0.2860960481232032,0.25491470098344143,0.031181347139761784,1.628745117533952,1.6754800618533046,0.0,,,,0.0,0.0,0.0,2.4669488377571107,,,,,,,,,,,,,,,,,1.3384594262838363,0.0435747812204063,2.4669488377571107,1.5834184017553925,0.2690153418779373,1.0694440823793412,1.6742266066074372,1.6018522373437882,0.243796875
54000,0.050000000000000044,0.8073505379539688,0.2860415218551643,0.25468730968271847,0.03135421217244584,1.6285568287745118,1.6754388926401735,0.0,,,,0.0,0.0,0.0,2.4669304976463318,,,,,,,,,,,,,,,,,1.337004245519638,0.0436200559027493,2.4669304976463318,1.5838900312781334,0.2686937934756279,1.0683104532957077,1.6735037524700165,1.6015397684574126,0.248015625
55000,0.050000000000000044,0.8041275860033222,0.285017705079983,0.25518013135518414,0.02983757372479886,1.6287487501669675,1.6732333118449896,0.0,,,,0.0,0.0,0.0,2.466275129079819,,,,,,,,,,,,,,,,,1.3372220612764358,0.04372109816223383,2.466275129079819,1.582947982436046,0.2685740563571453,1.0686479997634888,1.6735729709863663,1.6016865364313126,0.24796875
56000,0.050000000000000044,0.8009175001112067,0.28524656461947595,0.25501133531238884,0.03023522930708714,1.6288201906979085,1.6737872798964382,0.0,,,,0.0,0.0,0.0,2.46655441737175,,,,,,,,,,,,,,,,,1.335285230755806,0.04362239380553365,2.46655441737175,1.5835388821009546,0.26833592185378075,1.0669493085145951,1.6725993739366531,1.6012098318338395,0.251078125
