step,oracle_epsilon,victim_epsilon,avg_profit_oracle,avg_profit_victim,profit_asymmetry,avg_price_oracle,avg_price_victim,loss,dqn_loss,jepa_loss,regret_loss,total_loss,q_mean,q_max,entropy,avg_positive_regret,avg_regret_abs,avg_strategy_entropy,avg_value,lola_immediate_value,lola_future_value,lola_total_value,lola_entropy,model_lola_value,model_lola_value_std,model_lola_entropy,model_lola_immediate_value,model_lola_future_value,model_lola_total_value,model_lola_current_victim_entropy,model_lola_future_victim_entropy,rollout_lola_value_mean,rollout_lola_value_std,rollout_lola_entropy,rollout_lola_best_action_price,rollout_lola_first_step_profit,rollout_lola_future_profit,rollout_lola_victim_price_simulated,rollout_lola_oracle_price_simulated,victim_pred_accuracy
1000,0.9904905,0.9980046600087905,0.28017744874430356,0.27919070881966035,0.0009867399246431888,1.6974099413063377,1.6987352276407182,0.007958293059840799,0.007958273991942405,1.9014814273532466e-07,,0.007958293059840799,0.2759166084759954,0.3448107921316987,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000,0.9714905000000001,0.9940206147712892,0.2803284989465028,0.279170393130742,0.0011581058157607914,1.6967354923784732,1.6982684405297042,0.00726305709592998,0.007263034610077739,2.2486772212459981e-07,,0.00726305709592998,0.5904561693966389,0.6742224716842175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3000,0.9524905000000001,0.9900524738848302,0.28091817274305503,0.2775274043577956,0.0033907683852594348,1.693150742823258,1.6983653092887252,0.007928656175732613,0.007928615221753716,4.097493150538867e-07,,0.007928656175732613,0.897608399450779,0.9933446879982948,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4000,0.9334905,0.9861001738590744,0.2807842630720697,0.2771478885081597,0.003636374563910067,1.6918962920662015,1.6969970380682498,0.008222258731722831,0.008222002919763327,2.5580935139259965e-06,,0.008222258731722831,1.1919063233733178,1.2864250057339668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5000,0.9144905000000001,0.9821636514571371,0.2812925419383682,0.2767116284340154,0.004580913504352793,1.690084846092388,1.6963794993497432,0.008009447813034058,0.007991777302697302,0.00017670515063218772,,0.008009447813034058,1.4395329257249831,1.521832359790802,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6000,0.8954905,0.9782428436945758,0.28152254449948666,0.27682566180464346,0.004696882694843225,1.6903845338542014,1.6966053246129305,0.007601693069562316,0.007345608696341515,0.0025608438285999,,0.007601693069562316,1.708820310473442,1.7820765054225922,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7000,0.8764905000000001,0.974337687838383,0.28162718592362945,0.27518470012873875,0.006442485794890672,1.6862155440822244,1.6947914566770197,0.007419599991291761,0.006812876261770726,0.006067237267270684,,0.007419599991291761,1.9384129713773728,2.01457932472229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8000,0.8574905,0.9704481214059815,0.282705414076685,0.27389374274469447,0.00881167133199051,1.6829819429330528,1.6956529833618552,0.007843321200460196,0.00718416890129447,0.0065915230195969345,,0.007843321200460196,2.1904326741695406,2.26051216673851,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9000,0.8384905,0.9665740821642254,0.2824491170614492,0.2726053407302825,0.009843776331166737,1.6799372363835574,1.6939856294356286,0.007317323019728064,0.00688649121671915,0.004308318297378719,,0.007317323019728064,2.417708479166031,2.4910997416973113,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10000,0.8194905,0.962715508128404,0.28268596533383245,0.2728762389217736,0.009809726412058808,1.6800377374533564,1.6938675706945359,0.006992363110184669,0.006413180442526936,0.005791826277039945,,0.006992363110184669,2.6267539002895357,2.7003149769306183,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
