condition,detected_cycle_length_mean,detected_cycle_length_std,detected_cycle_length_min,detected_cycle_length_max,distance_to_monopoly_price_mean,distance_to_monopoly_price_std,distance_to_monopoly_price_min,distance_to_monopoly_price_max,distance_to_nash_price_mean,distance_to_nash_price_std,distance_to_nash_price_min,distance_to_nash_price_max,final_avg_price_oracle_mean,final_avg_price_oracle_std,final_avg_price_oracle_min,final_avg_price_oracle_max,final_avg_price_victim_mean,final_avg_price_victim_std,final_avg_price_victim_min,final_avg_price_victim_max,final_avg_profit_oracle_mean,final_avg_profit_oracle_std,final_avg_profit_oracle_min,final_avg_profit_oracle_max,final_avg_profit_victim_mean,final_avg_profit_victim_std,final_avg_profit_victim_min,final_avg_profit_victim_max,final_market_price_mean_mean,final_market_price_mean_std,final_market_price_mean_min,final_market_price_mean_max,final_profit_asymmetry_mean,final_profit_asymmetry_std,final_profit_asymmetry_min,final_profit_asymmetry_max,final_profit_gain_oracle_mean,final_profit_gain_oracle_std,final_profit_gain_oracle_min,final_profit_gain_oracle_max,final_profit_gain_victim_mean,final_profit_gain_victim_std,final_profit_gain_victim_min,final_profit_gain_victim_max,periods_to_convergence_mean,periods_to_convergence_std,periods_to_convergence_min,periods_to_convergence_max,completed_seeds
alpha_o0.03_v0.15,3.1,1.4491376746189437,1,5,0.3608603200545863,0.02902884119064761,0.3132148344242214,0.41004291932368764,0.0911939389320627,0.029028841190647615,0.04201133966296133,0.1388394245624276,1.5753523390816988,0.026380589235406728,1.5439792568746313,1.6214510241961457,1.5528888588441945,0.046803806830643294,1.4858928677623096,1.6214510241962874,0.2513410260668584,0.02191912664370183,0.21997648159774516,0.2792673238170523,0.25947178398821275,0.01040855776968477,0.24748366471688363,0.2824931525445712,1.5641205989629465,0.02902884119064755,1.5149379996938452,1.6117660845933115,-0.008130757921354393,0.028768677163246416,-0.06251667094682603,0.025942552952788495,0.2655473969841583,0.18693399281385525,-0.0019404288633072648,0.5037126499985773,0.33488934967908407,0.08876782797730338,0.2326504677133101,0.5312236477664565,100000.0,0.0,100000,100000,10
alpha_o0.15_v0.03,3.3,2.5841396591085743,1,10,0.3332959241377885,0.027453400146855766,0.28414839136316283,0.38100166214289377,0.11875833484886045,0.02745340014685577,0.0710525968437552,0.16790586762348614,1.5967866855091584,0.04986741499275042,1.5052433732139885,1.6731053269953204,1.5865833042503303,0.02236013778046015,1.5633375118279809,1.6214587736977557,0.26095253624263226,0.01546112101354607,0.2378685756637205,0.28496808354428954,0.27082293350898057,0.022863288126096115,0.2286033232278297,0.30461387245594207,1.5916849948797442,0.027453400146855732,1.543979256874639,1.64083252765437,-0.009870397266348325,0.03296880925324731,-0.06674529679222158,0.03416027859285639,0.34751772378295287,0.13185785781619325,0.15064961899404636,0.5523307265856335,0.4316959304081527,0.19498613278430113,0.0716322995349688,0.7198768986083499,100000.0,0.0,100000,100000,10
delta_o0.70_v0.95,4.9,3.4140233677518315,1,11,0.3653406943945582,0.040375508089216874,0.31321095967349555,0.44882529999399856,0.08671356459209083,0.040375508089216874,0.0032289589926504103,0.13884329931315342,1.551571056100046,0.04742935055814092,1.4470949880887927,1.593785303546169,1.5677093931459036,0.045475321953549024,1.505216249958276,1.640836402405159,0.2575118213313303,0.021542890786824937,0.232027521326676,0.29352553134440307,0.24801413568831893,0.01798431456612422,0.2105308522722602,0.27077004450580955,1.5596402246229748,0.040375508089216854,1.4761556190235343,1.6117699593440373,0.009497685643011386,0.02591856460609326,-0.03874252317913354,0.043813499212473656,0.31817410134037516,0.1837253215876252,0.10083506081318228,0.6253116400852601,0.23717451004283152,0.1533765365980935,-0.08249606564365769,0.4312448744559969,100000.0,0.0,100000,100000,10
delta_o0.95_v0.70,5.0,4.898979485566356,1,17,0.352781270917163,0.01862911002028554,0.3228958992762907,0.3906827269951121,0.09927298806948597,0.018629110020285538,0.06137153199153689,0.12915835971035827,1.5657425696441816,0.02330662182618136,1.5246210019210862,1.5955986869164478,1.578656726556558,0.02561833688818065,1.5310414639824166,1.62145877369787,0.2622634620036545,0.01142451048406834,0.23874496246218596,0.28017496334413144,0.254657266276905,0.010573638601950163,0.2402534314598332,0.2755185719155606,1.5721996481003697,0.018629110020285573,1.5342981920224208,1.6020850197412422,0.007606195726749504,0.018554640175358697,-0.036773609453374656,0.02412991135611403,0.35869775804133675,0.0974322287308965,0.1581237527106639,0.511453317936245,0.2938294555565969,0.09017569516170466,0.17098850491314888,0.4717419801628002,100000.0,0.0,100000,100000,10
