alpha_0,alpha_1,benchmarks,beta_0,beta_1,condition,converged,delta_0,delta_1,detected_cycle_length,distance_to_monopoly_price,distance_to_nash_price,eval_periods,final_avg_price_oracle,final_avg_price_victim,final_avg_profit_oracle,final_avg_profit_victim,final_market_price_mean,final_profit_asymmetry,final_profit_gain_oracle,final_profit_gain_victim,m,market_config,max_periods,periods_to_convergence,seed,out_dir
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,3,0.3745424525738188,0.07751180641283018,10000,1.5439715073729923,1.556905425514436,0.25000597013208714,0.24398276920339845,1.550438466443714,0.006023200928688688,0.2541615721484625,0.20279360400711222,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,0,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_0
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,7,0.331209177099121,0.12084508188752796,10000,1.593785303546169,1.5937581802906549,0.2694338647840375,0.26608342067811225,1.5937717419184119,0.0033504441059252765,0.4198494655709663,0.39127570418890767,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,1,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_1
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.44882529999399856,0.0032289589926504103,10000,1.4470949880887927,1.505216249958276,0.23466387358104043,0.2105308522722602,1.4761556190235343,0.024133021308780228,0.12331879665645126,-0.08249606564365769,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,2,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_2
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,1,0.4003909151026619,0.05166334388398708,10000,1.5052278742106497,1.5439521336190922,0.2532810629930325,0.23356502593142472,1.524590003914871,0.019716037061607766,0.28209271170910655,0.11394743884754846,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,3,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_3
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,6,0.37134190842011794,0.08071235056653103,10000,1.589151101599781,1.518126919595049,0.232027521326676,0.27077004450580955,1.553639010597415,-0.03874252317913354,0.10083506081318228,0.4312448744559969,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,4,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_4
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.361651156691134,0.09040310229551496,10000,1.524605502917921,1.6020540217348767,0.2775306035370012,0.23371710432452755,1.5633297623263989,0.043813499212473656,0.48890129087702056,0.11524441667451837,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,5,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_5
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,6,0.32289202452553023,0.12916223446111874,10000,1.5891743501045048,1.6150034388795005,0.2791929777715101,0.25841875532627734,1.6020888944920026,0.02077422244523275,0.5030786008702046,0.3259087522527909,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,6,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_6
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,2,0.31321095967349555,0.13884329931315342,10000,1.582703516282916,1.640836402405159,0.29352553134440307,0.2539775008734644,1.6117699593440373,0.03954803047093869,0.6253116400852601,0.2880321779958876,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,7,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_7
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,11,0.3827530495005138,0.06930120948613516,10000,1.56158999922127,1.522865739812768,0.23313401925099161,0.25576455124048836,1.542227869517019,-0.022630531989496744,0.11027166284549879,0.3032727697355793,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,8,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_8
0.15,0.15,"{'p_m': 1.9249809190175329, 'p_n': 1.472926660030884, 'pi_m': [0.337459978414553, 0.337459978414553], 'pi_n': [0.22020400846622798, 0.22020400846622798]}",4e-06,4e-06,delta_o0.70_v0.95,False,0.7,0.95,9,0.3465900003651896,0.10546425862145936,10000,1.5784064176554615,1.5783754196492252,0.2523227885925237,0.2533313325274266,1.5783909186523433,-0.0010085439349029057,0.27392021182759874,0.28252142791363144,15,"{'costs': None, 'demand_scale': 1.0, 'm': 15, 'mu': 0.25, 'n': 2, 'outside_quality': 0.0, 'qualities': None, 'xi': 0.1}",100000,100000,9,C:\Users\я\Documents\RLpricewars\results\long_matrix_100k_plus\block2_tabular_heterogeneity_100k\delta_o0.70_v0.95\seed_9
